statefp,macro_period,topic,prob
23,1,9,0.6903487593600792
23,1,10,0.5612684452207759
23,1,11,0.6127149725661558
23,1,12,0.6092454478455086
23,1,13,0.6305258572474122
23,1,14,0.6869029825320467
23,1,15,0.553264068772218
23,1,16,0.5769517801934854
23,1,17,0.5161208385028518
23,1,18,0.6867619123751003
23,1,19,0.631132209927521
23,1,20,0.4255698658884145
23,1,21,0.6831170443774146
23,1,22,0.651026834401169
23,1,23,0.5322858013678342
23,1,24,0.5805692934910908
23,1,25,0.5791762900937881
23,1,26,0.6677516439791631
23,1,27,0.4886108583516695
23,1,28,0.6520852187810384
23,1,29,0.6558612081710071
23,1,30,0.38554578575172593
23,1,31,0.5740698710549623
23,1,32,0.6308983484856211
23,1,33,0.6726030501646593
23,1,34,0.677418493175585
24,-1,0,0.5388787434103904
24,-1,1,0.5210443408020548
24,-1,2,0.4985668479480216
24,-1,3,0.5814014285096573
24,-1,4,0.5127027203017215
24,-1,5,0.5258975889147172
24,-1,6,0.48915449159821034
24,-1,7,0.5805675172948359
24,-1,8,0.574206343665719
24,-1,9,0.48210287563963217
24,-1,10,0.4028877444742691
24,-1,11,0.5326824007703491
24,-1,12,0.5642653877322359
24,-1,13,0.509507865104768
24,-1,14,0.5536108849238668
24,-1,15,0.471202407976047
24,-1,16,0.5451527942027343
24,-1,17,0.5202643159783508
24,-1,18,0.6847005447363608
24,-1,19,0.5306293068804958
24,-1,20,0.538976892728439
24,-1,21,0.49746189674108543
24,-1,22,0.46937306774943544
24,-1,23,0.5465221141345022
24,-1,24,0.590175682903334
24,-1,25,0.5328967326420767
24,-1,26,0.5624166584681629
24,-1,27,0.48859641822441247
24,-1,28,0.502584412217968
24,-1,29,0.5115508773773
24,-1,30,0.39653369708892267
24,-1,31,0.482166174487256
24,-1,32,0.48685221613090945
24,-1,33,0.4327361851225834
24,-1,34,0.4259320495735952
24,0,0,0.5257930890996231
24,0,1,0.5721080509730829
24,0,2,0.4962571437709627
24,0,3,0.5637387816997751
24,0,4,0.5434763074251673
24,0,5,0.5369140948971798
24,0,6,0.5366513837242917
24,0,7,0.5731263978868947
24,0,8,0.5948665702689282
24,0,9,0.5340750779411415
24,0,10,0.41428671901424724
24,0,11,0.5084309766295357
24,0,12,0.5463764061178289
24,0,13,0.515371829033798
24,0,14,0.45001363965113544
24,0,15,0.44180866643944955
24,0,16,0.556798214980087
24,0,17,0.44313953448796556
24,0,18,0.6027926193409652
24,0,19,0.5553207427635789
24,0,20,0.5268820190164996
24,0,21,0.578867326826892
24,0,22,0.5692302996127788
24,0,23,0.5215413739915783
24,0,24,0.5771404387843277
24,0,25,0.49262438899027966
24,0,26,0.5483624600062801
24,0,27,0.39644277538975764
24,0,28,0.46761574283242224
24,0,29,0.5193988331951774
24,0,30,0.4135211687753326
24,0,31,0.5328886207814018
24,0,32,0.5059653807897121
24,0,33,0.5026652075569419
24,0,34,0.4791045885279097
24,1,0,0.5340619778546284
24,1,1,0.5044864312814762
24,1,2,0.5247641559979268
24,1,3,0.5636573498034407
24,1,4,0.555395721502304
24,1,5,0.5863490677751673
24,1,6,0.5191009560404876
24,1,7,0.5501472212059136
24,1,8,0.5744687101206243
24,1,9,0.5640679500805406
24,1,10,0.5264720530009867
24,1,11,0.5055120230567578
24,1,12,0.551365560370322
24,1,13,0.5274197717555139
24,1,14,0.5796775902775353
24,1,15,0.51923537723315
24,1,16,0.5590422278026197
24,1,17,0.5608888702811853
24,1,18,0.641485538352077
24,1,19,0.5478340403291911
24,1,20,0.5300672578060219
24,1,21,0.5508922945961245
24,1,22,0.5221672931826243
24,1,23,0.5257725809025265
24,1,24,0.5563611487370257
24,1,25,0.5202190233301238
24,1,26,0.5704952154000148
24,1,27,0.5449422890422743
24,1,28,0.5376167686495035
24,1,29,0.5517581239242307
24,1,30,0.5568432961223427
24,1,31,0.5524299861465184
24,1,32,0.5477221289140627
24,1,33,0.6326336733912244
24,1,34,0.5622580736414068
25,-1,0,0.5211396386613566
25,-1,1,0.47010150273662
25,-1,2,0.4780854613491983
25,-1,3,0.5799711125926452
25,-1,4,0.5286565784264956
25,-1,5,0.4862413007852643
25,-1,6,0.4587223797667125
25,-1,7,0.601474987701588
25,-1,8,0.5445449339478015
25,-1,9,0.4093987568304306
25,-1,10,0.43922101927327584
25,-1,11,0.49893058871521667
25,-1,12,0.5656516934853517
25,-1,13,0.5117788186225181
25,-1,14,0.5131590517113606
25,-1,15,0.43319457180545745
25,-1,16,0.5305262591143607
25,-1,17,0.499256209085385
25,-1,18,0.6434266563609242
25,-1,19,0.48416642480142125
25,-1,20,0.5388204677472057
25,-1,21,0.4736656467853622
25,-1,22,0.4676282391019955
25,-1,23,0.49583742575499223
25,-1,24,0.5634161230732213
25,-1,25,0.49190536347237435
25,-1,26,0.544286061428147
25,-1,27,0.4267652130919724
25,-1,28,0.4948989569142839
25,-1,29,0.4966839022047463
25,-1,30,0.37725662339843163
25,-1,31,0.4285501462351429
25,-1,32,0.40829811817377637
25,-1,33,0.38245760773619014
25,-1,34,0.47194681564510305
25,0,0,0.5207907319459731
25,0,1,0.5256444986479066
25,0,2,0.5195183536376465
25,0,3,0.588877477736129
25,0,4,0.5543995996905383
25,0,5,0.6008439162935324
25,0,6,0.5425348751909203
25,0,7,0.6154717289125234
25,0,8,0.539063260453986
25,0,9,0.563453139225021
25,0,10,0.4758247053773885
25,0,11,0.5097786919019806
25,0,12,0.5483556015637971
25,0,13,0.5725998061150313
25,0,14,0.471938197162341
25,0,15,0.4967908171867883
25,0,16,0.5569943070983615
25,0,17,0.4841572740514364
25,0,18,0.63104402826938
25,0,19,0.5749303706094518
25,0,20,0.5336540215153326
25,0,21,0.5919577644391049
25,0,22,0.5364926849917965
25,0,23,0.5132243400589833
25,0,24,0.5648844211711548
25,0,25,0.49848844675205606
25,0,26,0.5707188898333065
25,0,27,0.4768271978792487
25,0,28,0.46425850057731505
25,0,29,0.5295827633907231
25,0,30,0.4138930940440273
25,0,31,0.5803914021408714
25,0,32,0.5122020375743812
25,0,33,0.5099658763521359
25,0,34,0.5880508475099344
25,1,0,0.532821802092161
25,1,1,0.5371063845866525
25,1,2,0.5253003605157538
25,1,3,0.5826269279180625
25,1,4,0.5586639534829015
25,1,5,0.6062785922656425
25,1,6,0.5383162435924007
25,1,7,0.5597767505615231
25,1,8,0.5747141361986384
25,1,9,0.592496598365236
25,1,10,0.5998202424307056
25,1,11,0.5249639418853171
25,1,12,0.5534186051892382
25,1,13,0.5513013132150676
25,1,14,0.5768128794343608
25,1,15,0.5365852668832709
25,1,16,0.5398711060618461
25,1,17,0.529594185449077
25,1,18,0.6450155442961576
25,1,19,0.5408584414032431
25,1,20,0.5414657393367828
25,1,21,0.579472561251279
25,1,22,0.5482730077609318
25,1,23,0.5162843688576925
25,1,24,0.5566848299138025
25,1,25,0.5425535874516344
25,1,26,0.5731368869295181
25,1,27,0.5434542890692534
25,1,28,0.5356153948019523
25,1,29,0.5358381792354328
25,1,30,0.5216647977324399
25,1,31,0.561496584884576
25,1,32,0.5831511452634356
25,1,33,0.6635024402624131
25,1,34,0.5792467593980487
26,-1,0,0.4984013212700214
26,-1,1,0.48334629132666374
26,-1,2,0.4781271346203274
26,-1,3,0.5560400603792152
26,-1,4,0.5165861633666855
26,-1,5,0.4860809130229832
26,-1,6,0.4857824696357559
26,-1,7,0.5652986882004615
26,-1,8,0.5562580211232577
26,-1,9,0.3759202940947255
26,-1,10,0.34723143691089764
26,-1,11,0.48593636226252385
26,-1,12,0.5508968473002879
26,-1,13,0.47022625972544596
26,-1,14,0.476323083637622
26,-1,15,0.4247611091809224
26,-1,16,0.5211703154116364
26,-1,17,0.4749960459832601
26,-1,18,0.6536308354106332
26,-1,19,0.5052270903320045
26,-1,20,0.5272105641914175
26,-1,21,0.46434011078354986
26,-1,22,0.4362411057359419
26,-1,23,0.49780926783229257
26,-1,24,0.5687355760927694
26,-1,25,0.48023276592535463
26,-1,26,0.5385002624545315
26,-1,27,0.42703108116624783
26,-1,28,0.5099570287611856
26,-1,29,0.49199660144403934
26,-1,30,0.38502992902048466
26,-1,31,0.4185383055886741
26,-1,32,0.3653017880075429
26,-1,33,0.42990926215173425
26,-1,34,0.43183344561557413
26,0,0,0.5416133476259268
26,0,1,0.5662802887964062
26,0,2,0.48495084184798454
26,0,3,0.5723394584987107
26,0,4,0.5437137701069967
26,0,5,0.5930727450797956
26,0,6,0.5205810398234016
26,0,7,0.6219807419340525
26,0,8,0.5991351968056501
26,0,9,0.5449634898915632
26,0,10,0.3826917506846004
26,0,11,0.4927300416386208
26,0,12,0.5353216630381732
26,0,13,0.5568024002770717
26,0,14,0.4506329768666565
26,0,15,0.4826578233577311
26,0,16,0.5185415712092993
26,0,17,0.49759158798648667
26,0,18,0.6225038737572905
26,0,19,0.59466500211921
26,0,20,0.5243470646014594
26,0,21,0.5940262813819572
26,0,22,0.5388777874274334
26,0,23,0.4871685432975189
26,0,24,0.5487718644037255
26,0,25,0.5169256446300213
26,0,26,0.506733475853444
26,0,27,0.4204369007414322
26,0,28,0.4725915513565244
26,0,29,0.5163499929920017
26,0,30,0.4184865933401804
26,0,31,0.5889867947689283
26,0,32,0.5171811210760928
26,0,33,0.5140918900839008
26,0,34,0.5774839094337372
26,1,0,0.5252055793715751
26,1,1,0.5227839241047206
26,1,2,0.5327333024957102
26,1,3,0.5775952686839982
26,1,4,0.5569824720484883
26,1,5,0.5806248352820811
26,1,6,0.519158307590146
26,1,7,0.5517686662180636
26,1,8,0.568401913442068
26,1,9,0.5654452398402053
26,1,10,0.5391655617030159
26,1,11,0.5147360550763083
26,1,12,0.5475246796662676
26,1,13,0.5332233587689224
26,1,14,0.5725955180510024
26,1,15,0.5107119168857472
26,1,16,0.5644197923865737
26,1,17,0.5462745941782854
26,1,18,0.6537278532068123
26,1,19,0.5361143648605718
26,1,20,0.5427855824006174
26,1,21,0.5584063568197293
26,1,22,0.537471485524192
26,1,23,0.5202355841559648
26,1,24,0.5634568642029845
26,1,25,0.5456142967606974
26,1,26,0.567968030213408
26,1,27,0.5602570806518068
26,1,28,0.5399403274245854
26,1,29,0.5412879996339895
26,1,30,0.5355887652482776
26,1,31,0.571820873673216
26,1,32,0.5382561543463873
26,1,33,0.6428238736063229
26,1,34,0.5573873490796573
27,-1,0,0.5059602760326336
27,-1,1,0.4503473614342511
27,-1,2,0.5445268357298889
27,-1,3,0.5580989144304219
27,-1,4,0.5487429349745313
27,-1,5,0.5009706228868
27,-1,6,0.44497867478316444
27,-1,7,0.5445722863199068
27,-1,8,0.5896696520236427
27,-1,9,0.37035424122586846
27,-1,10,0.3047586445230991
27,-1,11,0.5177696670778096
27,-1,12,0.5650171400087639
27,-1,13,0.5367875044371505
27,-1,14,0.47329900099430233
27,-1,15,0.3800166992085247
27,-1,16,0.5085113141921502
27,-1,17,0.5001148276496679
27,-1,18,0.6523512844869401
27,-1,19,0.4768696131366419
27,-1,20,0.5404239158829053
27,-1,21,0.4784825713827442
27,-1,22,0.44228562176296554
27,-1,23,0.4816219782546522
27,-1,24,0.5858504152706554
27,-1,25,0.498402041471785
27,-1,26,0.5207760662230994
27,-1,27,0.5067872826161014
27,-1,28,0.47930065605656375
27,-1,29,0.4697937471792102
27,-1,30,0.3679787989835753
27,-1,31,0.4803986985729459
27,-1,32,0.4317761594429612
27,-1,33,0.3629045941800411
27,-1,34,0.39140356216579675
27,1,0,0.5212976639334966
27,1,1,0.5581689283991803
27,1,2,0.5209020109780665
27,1,3,0.5652109039119548
27,1,4,0.5357213530107847
27,1,5,0.5915152097063328
27,1,6,0.5263310436780254
27,1,7,0.5901483403610845
27,1,8,0.5628444050678504
27,1,9,0.5663769005967135
27,1,10,0.48019242862008027
27,1,11,0.5168920736457305
27,1,12,0.5669485485098984
27,1,13,0.5636717854020765
27,1,14,0.5959697547383395
27,1,15,0.4861104937511882
27,1,16,0.5512537274300556
27,1,17,0.522398853957823
27,1,18,0.6313614881411195
27,1,19,0.5528804263314948
27,1,20,0.5223105564579816
27,1,21,0.5756487104779493
27,1,22,0.5111828772805449
27,1,23,0.547383754890122
27,1,24,0.5726109714855497
27,1,25,0.5353150234516133
27,1,26,0.5468813162249004
27,1,27,0.5912353069393658
27,1,28,0.5568997659911572
27,1,29,0.5344630088894833
27,1,30,0.4991195108265846
27,1,31,0.5721158914335749
27,1,32,0.5074187649175698
27,1,33,0.6455360903023254
27,1,34,0.6076521922209083
28,-1,0,0.4481117506697774
28,-1,1,0.5311946750041985
28,-1,2,0.44951055016876623
28,-1,3,0.5117053704336285
28,-1,4,0.5854466444857064
28,-1,5,0.08704841214542587
28,-1,6,0.3913044460221297
28,-1,7,0.4206197799014097
28,-1,8,0.5633492072312427
28,-1,9,0.13809523560727635
28,-1,10,0.0895822544449142
28,-1,11,0.4698575818487866
28,-1,12,0.5462550202522565
28,-1,13,0.5187371250143961
28,-1,14,0.5489950276096351
28,-1,15,0.17955362482462078
28,-1,16,0.3154710590024479
28,-1,17,0.5076929631953438
28,-1,18,0.7057911357324984
28,-1,19,0.25742973445449024
28,-1,20,0.541656307482089
28,-1,21,0.4976549518897253
28,-1,22,0.3128644896890311
28,-1,23,0.5172723389955031
28,-1,24,0.5882890124805271
28,-1,25,0.3366155395180815
28,-1,26,0.5244856450618023
28,-1,27,0.3856666305218823
28,-1,28,0.4199845170926141
28,-1,29,0.5411467135597307
28,-1,30,0.2922794091049582
28,-1,31,0.4818254209239967
28,-1,32,0.12082680487739188
28,-1,33,0.33982668994841253
28,-1,34,0.2278546859510243
28,0,0,0.488296347603734
28,0,1,0.5159304540604353
28,0,2,0.531144518151202
28,0,3,0.6022389829624444
28,0,4,0.4839232189799933
28,0,5,0.5552310073891511
28,0,6,0.5056788281537592
28,0,7,0.6592942457646132
28,0,8,0.6225953216531447
28,0,9,0.5976180809084326
28,0,10,0.507795731537044
28,0,11,0.4844566688228112
28,0,12,0.6126045776597623
28,0,13,0.5795409382631381
28,0,14,0.4652662444859743
28,0,15,0.4276197778061032
28,0,16,0.57505349879368
28,0,17,0.48087972841624704
28,0,18,0.6184528415324166
28,0,19,0.6651699789525831
28,0,20,0.5490814249755608
28,0,21,0.6808047562249397
28,0,22,0.6614200755332907
28,0,23,0.4996589417396872
28,0,24,0.6346513367093661
28,0,25,0.5578420974521173
28,0,26,0.6040632502796749
28,0,27,0.34922339068725705
28,0,28,0.5876936395897677
28,0,29,0.5452454091153212
28,0,30,0.4369098591403319
28,0,31,0.6294121297542006
28,0,32,0.3374285999064644
28,0,33,0.6047146748751402
28,0,34,0.6237098501296714
28,1,0,0.5662312415291288
28,1,1,0.49719940091017634
28,1,2,0.5418928678951819
28,1,3,0.5449640178085529
28,1,4,0.5785375488608574
28,1,5,0.6087069243378938
28,1,6,0.5257681720405817
28,1,7,0.5709258050450848
28,1,8,0.5969968106731907
28,1,9,0.5640033083036542
28,1,10,0.5323683283907377
28,1,11,0.5271943939095807
28,1,12,0.5379427965053103
28,1,13,0.504560528719558
28,1,14,0.6429757845958006
28,1,15,0.5371429189427258
28,1,16,0.5329758211322453
28,1,17,0.491570027481954
28,1,18,0.6667985806598719
28,1,19,0.6077410725793287
28,1,20,0.5501762815583192
28,1,21,0.5439135164288538
28,1,22,0.5655462604016066
28,1,23,0.5364083718167434
28,1,24,0.5382343707039304
28,1,25,0.5452769037936468
28,1,26,0.5658777051580113
28,1,27,0.5389773893063958
28,1,28,0.5408193027757318
28,1,29,0.5233146734696267
28,1,30,0.5258329752539321
28,1,31,0.5769581681668339
28,1,32,0.6062760078074301
28,1,33,0.6269591005070002
28,1,34,0.5341049345114675
29,-1,0,0.4756814813697521
29,-1,1,0.32838590401385365
29,-1,2,0.3418026746250689
29,-1,3,0.43044438004079794
29,-1,4,0.43747987687173817
29,-1,5,0.36864629348800065
29,-1,6,0.46039589026688854
29,-1,7,0.5443660280736232
29,-1,8,0.5603330955468118
29,-1,9,0.24341220348142087
29,-1,10,0.12142856864790831
29,-1,11,0.39188861357382476
29,-1,12,0.5372491982016786
29,-1,13,0.42405334847501003
29,-1,14,0.3377440588748349
29,-1,15,0.30624627949588973
29,-1,16,0.5342951659113169
29,-1,17,0.4489314105723881
29,-1,18,0.5231096515618264
29,-1,19,0.39528984799315886
29,-1,20,0.5315381291739899
29,-1,21,0.43074045364779456
29,-1,22,0.4238992004123117
29,-1,23,0.5193000527958457
29,-1,24,0.5567019228681417
29,-1,25,0.3730001938105984
29,-1,26,0.5010710978151663
29,-1,27,0.32834017526358367
29,-1,28,0.45702801854349673
29,-1,29,0.38957889586989136
29,-1,30,0.3119434451755996
29,-1,31,0.4594177986145951
29,-1,32,0.3310772026281642
29,-1,33,0.3127737585898666
29,-1,34,0.27232443778775633
29,0,0,0.48873518086555934
29,0,1,0.48176714804555687
29,0,2,0.5090665854513645
29,0,3,0.5943686378498872
29,0,4,0.5313709073273812
29,0,5,0.5767804488348656
29,0,6,0.5989618231542408
29,0,7,0.5665782187134027
29,0,8,0.6233193027260511
29,0,9,0.6584639483216134
29,0,10,0.5119934857568957
29,0,11,0.5280255453350643
29,0,12,0.5803821097360924
29,0,13,0.5395525546166403
29,0,14,0.5207418685948307
29,0,15,0.5202052064239979
29,0,16,0.5755861540911374
29,0,17,0.42581186071038246
29,0,18,0.6437713011034898
29,0,19,0.5077301787678152
29,0,20,0.5691370575044018
29,0,21,0.6902776924112151
29,0,22,0.5868484808043355
29,0,23,0.5913520162981568
29,0,24,0.6186107362395731
29,0,25,0.47504723267186255
29,0,26,0.6011842919513584
29,0,27,0.513569504361261
29,0,28,0.44293328401233467
29,0,29,0.5546389905114969
29,0,30,0.40610084105283023
29,0,31,0.548402473796159
29,0,32,0.44923986799337645
29,0,33,0.4324115389691932
29,0,34,0.5169958283326456
29,1,0,0.562774744035375
29,1,1,0.5673043905607812
29,1,2,0.5526104397237862
29,1,3,0.5907884155516513
29,1,4,0.5878527813042784
29,1,5,0.6107074864029726
29,1,6,0.5344987204378204
29,1,7,0.5828243306973863
29,1,8,0.6122476955606315
29,1,9,0.5956187894800677
29,1,10,0.596417331208729
29,1,11,0.5312174005656446
29,1,12,0.56396787325415
29,1,13,0.5802782325095425
29,1,14,0.5987814367931349
29,1,15,0.5385843179641274
29,1,16,0.5561338624667104
29,1,17,0.5508891261548181
29,1,18,0.652874198704685
29,1,19,0.6070248046331966
29,1,20,0.559919520448684
29,1,21,0.58680340652333
29,1,22,0.583325639381344
29,1,23,0.5365290798561602
29,1,24,0.5767040873534325
29,1,25,0.5614650797573788
29,1,26,0.5823119036133015
29,1,27,0.6250923808974524
29,1,28,0.572953188500546
29,1,29,0.5268104404283614
29,1,30,0.5050195549642119
29,1,31,0.6187057493618973
29,1,32,0.5901774377227317
29,1,33,0.6574205219170122
29,1,34,0.6174017731892262
30,0,0,0.4067575087149938
30,0,1,0.47437352935473126
30,0,2,0.5460125058889389
30,0,3,0.6998249292373657
30,0,4,0.6660335544082854
30,0,5,0.7097843401134014
30,0,6,0.7143592536449432
30,0,7,0.6488214954733849
30,0,8,0.7149392167727152
30,0,9,0.8380952477455139
30,0,10,0.8920634388923645
30,0,11,0.5724722544352213
30,0,12,0.634586763381958
30,0,13,0.6145691871643066
30,0,14,0.6747852712869644
30,0,15,0.7108313043912252
30,0,16,0.6662044326464335
30,0,17,0.4658055603504181
30,0,18,0.8485034306844076
30,0,19,0.8174667805433273
30,0,20,0.6373045245806376
30,0,21,0.8772864739100138
30,0,22,0.6953943317586725
30,0,23,0.6172537505626678
30,0,24,0.7139947563409805
30,0,25,0.1577596217393875
30,0,26,0.3691847324371338
30,0,27,0.8920634388923645
30,0,28,0.0
30,0,29,0.6769496947526932
30,0,30,0.8612245321273804
30,0,31,0.7669655382633209
30,0,32,0.7461715936660767
30,0,33,0.5225617289543152
30,0,34,0.6888414680957794
31,-1,0,0.6441285242991788
31,-1,1,0.51109612484773
31,-1,2,0.551267372071743
31,-1,3,0.5748978561975739
31,-1,4,0.6116244032979011
31,-1,5,0.5294867569867235
31,-1,6,0.5292748930277648
31,-1,7,0.642752786166966
31,-1,8,0.5660351067781448
31,-1,9,0.3601898610591888
31,-1,10,0.41607144474983215
31,-1,11,0.5720272952318192
31,-1,12,0.5536189153790474
31,-1,13,0.506390596811588
31,-1,14,0.5159646451473237
31,-1,15,0.34886779338121415
31,-1,16,0.5600519627332687
31,-1,17,0.49877798786530125
31,-1,18,0.5820185119907061
31,-1,19,0.3953725814819336
31,-1,20,0.5557085959350362
31,-1,21,0.6352330558001995
31,-1,22,0.4923788492496197
31,-1,23,0.6083259207587088
31,-1,24,0.6311769669254621
31,-1,25,0.5077204092552787
31,-1,26,0.5902231319083108
31,-1,27,0.3855585040790694
31,-1,28,0.5811689309775829
31,-1,29,0.52987079186873
31,-1,30,0.5723849220408334
31,-1,31,0.6007705525710032
31,-1,32,0.3878061558519091
31,-1,33,0.5489690537963595
31,-1,34,0.5564431647459666
31,1,0,0.4522199136494049
31,1,1,0.5800419284867636
31,1,2,0.49144710806043196
31,1,3,0.5283171045378997
31,1,4,0.5444131193342068
31,1,5,0.5919674276192854
31,1,6,0.5601806426679509
31,1,7,0.5395708358239221
31,1,8,0.6072986886429135
31,1,9,0.5695031583689305
31,1,10,0.5802908245923704
31,1,11,0.5238781578132304
31,1,12,0.5388964867196614
31,1,13,0.6149269377722615
31,1,14,0.5210961652203248
31,1,15,0.4502240019170819
31,1,16,0.5211706363850019
31,1,17,0.43310560123063624
31,1,18,0.6701728462379564
31,1,19,0.5291957795723445
31,1,20,0.5072712188034698
31,1,21,0.562990212328732
31,1,22,0.5367765089881326
31,1,23,0.5140468045873078
31,1,24,0.5254948605533417
31,1,25,0.48530291950292126
31,1,26,0.579547167954142
31,1,27,0.4888373952800114
31,1,28,0.5413193596554372
31,1,29,0.47846912216157356
31,1,30,0.46808553117537693
31,1,31,0.5279498627586734
31,1,32,0.5257340658572502
31,1,33,0.6420652043283441
31,1,34,0.5506164609526213
32,-1,0,0.5211642483376305
32,-1,1,0.511930443921729
32,-1,2,0.5140514703437923
32,-1,3,0.5748568171933655
32,-1,4,0.5411730039278778
32,-1,5,0.5155065200233366
32,-1,6,0.4752987397044803
32,-1,7,0.6230436600744724
32,-1,8,0.5508013079359905
32,-1,9,0.39050121252824155
32,-1,10,0.35270533272833154
32,-1,11,0.4717122453065323
32,-1,12,0.5539449030337366
32,-1,13,0.5339066408617237
32,-1,14,0.5463862653525002
32,-1,15,0.4538160624968655
32,-1,16,0.5186031696253589
32,-1,17,0.5240776486861617
32,-1,18,0.7113351244613614
32,-1,19,0.5087715271155088
32,-1,20,0.512722622597246
32,-1,21,0.4456814095028676
32,-1,22,0.45664402177638336
32,-1,23,0.5029448958323199
32,-1,24,0.5576470223593288
32,-1,25,0.4895257086533567
32,-1,26,0.5794405343688347
32,-1,27,0.4622675345347422
32,-1,28,0.5248094998882866
32,-1,29,0.49262625846711006
32,-1,30,0.38755680962155264
32,-1,31,0.5258356475487652
32,-1,32,0.43378684844708804
32,-1,33,0.4108915020090838
32,-1,34,0.4090078603189725
32,0,0,0.5880026580765844
32,0,1,0.5248195049870346
32,0,2,0.4997299315407872
32,0,3,0.5315245788337456
32,0,4,0.5283534771576524
32,0,5,0.6110844006096678
32,0,6,0.5095587189254516
32,0,7,0.5293305006676486
32,0,8,0.5308902205899357
32,0,9,0.1971687232144177
32,0,10,0.33438192835698527
32,0,11,0.5257143282021085
32,0,12,0.5278267209068872
32,0,13,0.6331872866333773
32,0,14,0.5753534835142394
32,0,15,0.6665191028097813
32,0,16,0.5555192341350697
32,0,17,0.47302174794354607
32,0,18,0.6817128867376596
32,0,19,0.6829260886879638
32,0,20,0.49354751634278465
32,0,21,0.49491156835574657
32,0,22,0.41916085467008607
32,0,23,0.4586227364981404
32,0,24,0.6538499296558175
32,0,25,0.5314433327876031
32,0,26,0.6098505208889643
32,0,27,0.19405698822811246
32,0,28,0.4645755838395821
32,0,29,0.5773774386228373
32,0,30,0.3734063657466322
32,0,31,0.4373026670888066
32,0,32,0.496367444905142
32,0,33,0.45399933323885006
32,0,34,0.3468997133895755
32,1,0,0.5386657974599226
32,1,1,0.5286262577438116
32,1,2,0.5241391352235992
32,1,3,0.5712216285317736
32,1,4,0.5546646394896217
32,1,5,0.5926570812567352
32,1,6,0.5211709396373968
32,1,7,0.5560245541482749
32,1,8,0.5850311225729912
32,1,9,0.5523144970462371
32,1,10,0.5633567028801094
32,1,11,0.4961624938785878
32,1,12,0.5617482590573885
32,1,13,0.54240635214343
32,1,14,0.5656429418062047
32,1,15,0.5036641785322034
32,1,16,0.5513750370911646
32,1,17,0.5960823030810255
32,1,18,0.646896970231027
32,1,19,0.5373129185211264
32,1,20,0.5485852341548076
32,1,21,0.5448267405226045
32,1,22,0.5351131343687099
32,1,23,0.5284782056364407
32,1,24,0.5658480559108031
32,1,25,0.5247623517610079
32,1,26,0.5591916723428114
32,1,27,0.5432140766924476
32,1,28,0.5434596431468013
32,1,29,0.5399359259340284
32,1,30,0.5464377149366415
32,1,31,0.5409092625865976
32,1,32,0.5519347316520934
32,1,33,0.6511083611548003
32,1,34,0.547161171519057
33,-1,0,0.4325286696438451
33,-1,1,0.16097525261076434
33,-1,2,0.3430013195223485
33,-1,3,0.4372736042460952
33,-1,4,0.4692925892304629
33,-1,5,0.3875601052475924
33,-1,6,0.4236602132920833
33,-1,7,0.569042152967304
33,-1,8,0.46484279245487414
33,-1,9,0.2039993948613604
33,-1,10,0.1531303051429299
33,-1,11,0.4946912193718629
33,-1,12,0.3854072388203349
33,-1,13,0.35500518422573807
33,-1,14,0.17919583587596813
33,-1,15,0.30685009113512934
33,-1,16,0.5016443681947532
33,-1,17,0.3883710281275537
33,-1,18,0.4019765456247589
33,-1,19,0.29306610688371093
33,-1,20,0.45594764022199913
33,-1,21,0.45634189911299583
33,-1,22,0.3688354277051985
33,-1,23,0.4187541932262706
33,-1,24,0.5211005536656753
33,-1,25,0.4418506495282054
33,-1,26,0.48866261098239766
33,-1,27,0.39282956699995947
33,-1,28,0.39404259851047146
33,-1,29,0.2564039964539309
33,-1,30,0.31119373021647334
33,-1,31,0.20462700395534436
33,-1,32,0.3893591823233735
33,-1,33,0.1419685990549624
33,-1,34,0.0944150906455304
33,1,0,0.4469020765585204
33,1,1,0.44080683259436715
33,1,2,0.520265449071303
33,1,3,0.582039578879873
33,1,4,0.6256105161458254
33,1,5,0.6672382720021738
33,1,6,0.5241339591969001
33,1,7,0.5406801528297365
33,1,8,0.6519660527180684
33,1,9,0.6133820437160986
33,1,10,0.4771129296471675
33,1,11,0.38097002380527556
33,1,12,0.5647601020755246
33,1,13,0.6246812080757486
33,1,14,0.6887599081781349
33,1,15,0.5646440521296527
33,1,16,0.5105519127100706
33,1,17,0.6350958658239017
33,1,18,0.6431675786152482
33,1,19,0.6740477923303843
33,1,20,0.5706884131174196
33,1,21,0.6732991191092879
33,1,22,0.4242650077033501
33,1,23,0.5584490076742239
33,1,24,0.60733421434733
33,1,25,0.5120647708501886
33,1,26,0.6848439484348764
33,1,27,0.6015520619694144
33,1,28,0.6816307374586662
33,1,29,0.42875327593223617
33,1,30,0.390761528396979
33,1,31,0.5433615336660296
33,1,32,0.6538218291476369
33,1,33,0.6644919852361731
33,1,34,0.5488171131970981
34,-1,0,0.5461966499047757
34,-1,1,0.4271987170283963
34,-1,2,0.4992893996134957
34,-1,3,0.5384438930335127
34,-1,4,0.48947844225653686
34,-1,5,0.50763538179852
34,-1,6,0.48929766537077546
34,-1,7,0.6041479730387441
34,-1,8,0.5786448744847364
34,-1,9,0.2842738053761423
34,-1,10,0.3483230581903761
34,-1,11,0.4974582388653959
34,-1,12,0.5551666465314256
34,-1,13,0.43262036306162677
34,-1,14,0.3886058629633716
